blueWardsPlaced;blueFirstBlood;blueKills;blueDeaths;blueAssists;blueEliteMonsters;blueDragons;blueHeralds;blueTowersDestroyed;blueTotalGold;blueAvgLevel;blueTotalMinionsKilled;blueGoldDiff;redWardsPlaced;redFirstBlood;redKills;redDeaths;redAssists;redEliteMonsters;redDragons;redHeralds;redTowersDestroyed;redTotalGold;redAvgLevel;redTotalMinionsKilled;redGoldDiff;blueWins
23;1;5;2;9;0;0;0;0;15904;7.0;213;1085;20;0;2;5;1;0;0;0;0;14819;6.8;229;-1085;1
24;0;11;4;16;1;0;1;0;18215;7.2;239;3672;16;1;4;11;6;1;1;0;0;14543;6.2;183;-3672;1
16;0;5;6;3;0;0;0;0;16177;7.0;216;-126;17;1;6;5;6;2;1;1;0;16303;6.6;215;126;1
16;0;5;9;5;1;1;0;1;17087;6.8;206;-988;59;1;9;5;8;1;0;1;1;18075;7.2;201;988;0
14;1;6;5;5;1;0;1;0;16594;7.0;224;466;40;0;5;6;8;1;1;0;0;16128;7.0;233;-466;1
37;1;2;4;1;0;0;0;0;15101;7.0;241;-1443;44;0;4;2;5;1;1;0;0;16544;7.0;217;1443;0
23;0;5;5;4;1;1;0;0;15787;6.8;209;833;43;1;5;5;10;0;0;0;0;14954;6.6;179;-833;1
19;1;4;5;3;1;1;0;0;15936;7.0;255;-189;17;0;5;4;4;0;0;0;0;16125;7.4;252;189;1
16;0;3;4;6;0;0;0;0;15608;7.2;234;-233;15;1;4;3;4;2;1;1;0;15841;7.2;240;233;0
11;1;7;8;4;0;0;0;0;17226;7.0;226;-193;18;0;8;7;7;1;1;0;0;17419;7.2;223;193;1
16;0;8;9;6;0;0;0;0;16972;7.2;198;-1832;37;1;9;8;10;1;1;0;0;18804;7.4;230;1832;0
9;0;6;6;6;1;0;1;0;16421;7.4;224;961;18;1;6;6;4;0;0;0;0;15460;7.0;194;-961;1
14;0;2;3;3;1;0;1;1;16664;6.8;255;1047;14;1;3;2;4;1;1;0;0;15617;7.0;247;-1047;0
14;0;4;12;4;0;0;0;0;14920;6.8;186;-6000;16;1;12;4;15;1;1;0;0;20920;7.6;246;6000;0
144;0;9;5;7;1;1;0;0;18227;7.4;248;3036;15;1;5;9;3;0;0;0;0;15191;6.6;173;-3036;0
19;1;16;4;21;0;0;0;0;19885;7.0;177;5422;15;0;4;16;4;1;1;0;0;14463;6.4;182;-5422;1
15;0;7;11;7;0;0;0;0;15225;6.4;180;-3230;17;1;11;7;7;1;1;0;0;18455;7.2;227;3230;0
14;0;3;7;5;1;1;0;0;15070;6.8;217;-2692;15;1;7;3;14;0;0;0;0;17762;7.6;225;2692;0
14;0;6;8;3;1;1;0;0;16425;7.0;232;-336;15;1;8;6;6;0;0;0;0;16761;7.2;197;336;0
17;1;7;5;10;0;0;0;0;17168;7.0;233;1089;12;0;5;7;4;1;1;0;0;16079;6.8;235;-1089;1
83;0;9;8;12;1;1;0;0;17822;7.0;209;-775;15;1;8;9;8;0;0;0;1;18597;6.6;219;775;1
16;0;1;8;2;0;0;0;0;14055;6.6;208;-4331;43;1;8;1;10;1;1;0;0;18386;7.2;226;4331;0
16;0;5;7;6;1;1;0;0;16213;6.6;208;-916;12;1;7;5;12;0;0;0;0;17129;7.0;215;916;0
13;0;6;12;4;0;0;0;0;16337;7.0;202;-2529;36;1;12;6;15;1;1;0;0;18866;7.2;214;2529;0
18;1;2;2;3;1;0;1;0;15736;7.0;234;705;16;0;2;2;2;1;1;0;0;15031;7.0;250;-705;0
14;0;4;4;3;1;0;1;1;16790;6.8;242;1814;20;1;4;4;5;1;1;0;0;14976;6.8;185;-1814;1
23;1;3;5;5;1;1;0;0;16091;6.6;230;-1053;17;0;5;3;5;0;0;0;0;17144;7.0;248;1053;0
14;0;2;9;3;0;0;0;0;14433;6.4;210;-4395;17;1;9;2;9;2;1;1;1;18828;7.4;219;4395;0
12;1;7;2;4;0;0;0;0;17389;7.0;237;3129;12;0;2;7;1;1;1;0;0;14260;6.8;203;-3129;1
15;0;2;9;2;1;0;1;0;14475;6.6;205;-4666;14;1;9;2;9;1;1;0;1;19141;7.2;224;4666;0
37;0;1;3;1;1;0;1;0;15373;7.0;264;599;43;1;3;1;3;0;0;0;0;14774;6.8;212;-599;0
11;0;3;7;3;0;0;0;0;14381;6.6;202;-2528;14;1;7;3;10;1;1;0;0;16909;6.8;196;2528;0
12;1;8;7;5;0;0;0;0;17975;7.2;248;1283;15;0;7;8;2;1;1;0;0;16692;7.0;217;-1283;1
19;1;7;2;8;1;1;0;0;17459;7.2;231;2929;15;0;2;7;2;0;0;0;0;14530;7.0;191;-2929;1
14;1;6;7;8;1;0;1;1;19056;7.4;232;2638;16;0;7;6;12;0;0;0;0;16418;6.8;204;-2638;1
17;0;2;8;2;0;0;0;0;14117;6.6;199;-4158;15;1;8;2;7;2;1;1;0;18275;7.4;248;4158;0
17;1;6;7;12;1;0;1;0;17191;6.8;227;-355;12;0;7;6;8;0;0;0;0;17546;7.2;204;355;0
15;1;9;4;11;1;1;0;0;18585;7.2;216;3161;13;0;4;9;4;0;0;0;0;15424;6.8;185;-3161;1
17;1;11;4;4;2;1;1;0;18271;7.2;224;2875;12;0;4;11;4;0;0;0;0;15396;6.8;213;-2875;1
13;1;8;5;8;0;0;0;0;17953;6.8;218;3363;13;0;5;8;9;1;1;0;0;14590;6.4;176;-3363;1
24;1;6;4;8;1;1;0;0;15645;6.8;184;6;19;0;4;6;3;1;0;1;0;15639;6.6;230;-6;0
14;0;1;4;1;0;0;0;0;14588;6.8;241;-2574;11;1;4;1;6;0;0;0;1;17162;6.8;222;2574;0
16;0;4;5;7;0;0;0;0;16152;7.0;260;-428;16;1;5;4;7;2;1;1;0;16580;7.2;238;428;1
16;1;8;2;5;1;1;0;0;17030;6.8;212;1866;17;0;2;8;2;0;0;0;0;15164;7.2;246;-1866;1
122;1;15;10;9;1;0;1;0;19204;7.6;215;1902;13;0;10;15;12;0;0;0;0;17302;6.8;183;-1902;1
26;0;4;5;3;0;0;0;0;14925;7.0;218;-1375;16;1;5;4;4;1;1;0;0;16300;7.6;220;1375;0
18;0;8;3;9;2;1;1;0;17561;7.2;222;2585;19;1;3;8;4;0;0;0;0;14976;6.4;222;-2585;1
15;0;4;8;7;0;0;0;0;15049;6.6;211;-2353;29;1;8;4;7;2;1;1;0;17402;7.0;235;2353;0
12;1;3;4;4;1;1;0;0;15523;7.0;233;-279;13;0;4;3;6;0;0;0;0;15802;7.2;247;279;0
13;0;2;11;2;0;0;0;0;14910;6.8;227;-2917;17;1;11;2;4;2;1;1;0;17827;7.0;216;2917;0
13;1;5;14;4;0;0;0;0;15787;6.6;200;-3783;30;0;14;5;12;1;1;0;0;19570;7.2;201;3783;0
12;0;5;5;4;0;0;0;0;16840;7.2;264;-103;17;1;5;5;3;2;1;1;1;16943;7.0;219;103;0
26;0;2;2;2;1;1;0;0;14541;6.8;240;-1345;15;1;2;2;2;0;0;0;0;15886;7.2;260;1345;1
17;1;6;8;6;0;0;0;0;16273;7.0;193;-1115;16;0;8;6;7;1;1;0;0;17388;7.2;208;1115;1
26;0;2;5;5;0;0;0;0;14531;6.8;222;-1711;15;1;5;2;5;1;1;0;0;16242;7.2;235;1711;0
46;1;9;5;10;0;0;0;0;17413;7.0;229;1221;15;0;5;9;7;0;0;0;0;16192;7.0;213;-1221;1
32;0;3;9;3;0;0;0;0;15622;6.8;246;-2461;18;1;9;3;10;1;1;0;0;18083;7.2;228;2461;0
9;1;10;10;11;2;1;1;1;19556;7.2;198;2100;16;0;10;10;11;0;0;0;0;17456;6.8;189;-2100;0
17;1;6;7;5;0;0;0;0;16797;7.0;213;823;14;0;7;6;11;1;0;1;0;15974;6.4;158;-823;0
15;0;5;7;10;1;0;1;0;15735;6.6;225;-488;19;1;7;5;8;1;1;0;0;16223;6.8;200;488;0
23;1;13;7;15;1;1;0;0;18570;7.2;206;2093;16;0;7;13;11;0;0;0;0;16477;6.6;212;-2093;1
16;1;8;3;8;0;0;0;0;17849;7.0;227;3364;15;0;3;8;2;1;1;0;0;14485;6.4;223;-3364;1
18;1;11;6;16;1;1;0;0;19364;7.4;232;3356;18;0;6;11;9;0;0;0;0;16008;6.8;198;-3356;1
14;0;9;4;7;0;0;0;0;17047;7.2;226;1992;14;1;4;9;4;1;1;0;0;15055;6.6;225;-1992;1
16;1;5;9;4;0;0;0;0;16105;7.0;237;-1198;19;0;9;5;8;1;0;1;0;17303;7.2;230;1198;0
14;0;5;9;5;0;0;0;0;15611;7.0;222;-2415;12;1;9;5;10;1;1;0;0;18026;7.2;231;2415;0
12;1;12;6;12;0;0;0;0;18766;7.2;231;2265;24;0;6;12;6;0;0;0;0;16501;6.8;225;-2265;1
17;1;7;4;6;1;1;0;0;17590;7.2;231;2708;107;0;4;7;3;1;0;1;0;14882;6.6;223;-2708;1
19;1;6;10;3;1;0;1;0;15222;6.4;192;-2558;56;0;10;6;15;1;1;0;0;17780;7.2;205;2558;0
19;0;3;4;1;0;0;0;0;15537;7.2;239;-294;15;1;4;3;4;1;0;1;0;15831;7.2;244;294;0
15;1;10;5;9;1;1;0;0;19265;7.4;244;4692;16;0;5;10;0;0;0;0;0;14573;6.6;221;-4692;1
21;0;2;3;2;1;1;0;0;14746;7.0;237;-1222;18;1;3;2;2;0;0;0;0;15968;7.2;246;1222;0
14;0;4;7;7;1;1;0;0;15261;6.8;227;-1107;16;1;7;4;4;0;0;0;0;16368;7.2;224;1107;1
17;0;2;6;0;0;0;0;0;13465;6.2;191;-3179;15;1;6;2;6;1;1;0;0;16644;6.6;226;3179;0
10;1;16;5;7;1;0;1;0;20310;7.4;230;5565;81;0;5;16;3;1;1;0;0;14745;6.2;169;-5565;1
15;1;7;4;10;0;0;0;0;17527;7.0;227;1863;18;0;4;7;6;1;1;0;0;15664;7.0;231;-1863;1
16;1;7;13;7;0;0;0;0;15061;6.2;183;-4179;15;0;13;7;8;1;0;1;0;19240;7.2;236;4179;0
48;1;7;9;7;1;1;0;0;16765;7.2;213;-923;11;0;9;7;8;0;0;0;0;17688;7.0;214;923;1
14;0;4;7;4;0;0;0;0;15018;6.6;200;-1910;36;1;7;4;6;0;0;0;0;16928;7.2;227;1910;0
33;1;9;3;9;0;0;0;0;18205;7.4;225;4061;12;0;3;9;2;1;0;1;0;14144;6.6;187;-4061;1
13;1;5;3;6;0;0;0;0;15284;6.6;187;-480;15;0;3;5;3;1;1;0;0;15764;6.6;230;480;1
21;1;3;6;4;1;1;0;0;15026;6.4;202;-2243;37;0;6;3;8;0;0;0;0;17269;7.6;229;2243;0
12;1;5;3;5;0;0;0;0;15827;6.8;212;443;38;0;3;5;4;1;1;0;0;15384;7.2;232;-443;0
37;0;6;4;8;0;0;0;0;16463;7.2;221;354;15;1;4;6;1;0;0;0;0;16109;7.0;225;-354;1
18;1;9;8;7;0;0;0;0;16908;6.8;196;-363;40;0;8;9;9;1;1;0;0;17271;6.8;187;363;1
20;0;6;3;5;1;0;1;1;18017;7.2;228;2459;18;1;3;6;3;1;1;0;0;15558;6.8;220;-2459;0
14;1;4;3;2;1;1;0;0;15257;6.8;221;-216;16;0;3;4;3;0;0;0;0;15473;6.6;244;216;1
22;0;0;5;0;0;0;0;0;13643;7.0;217;-3585;18;1;5;0;6;1;1;0;0;17228;7.4;266;3585;0
27;0;3;8;1;0;0;0;0;14418;6.4;206;-2778;16;1;8;3;7;2;1;1;0;17196;7.0;205;2778;1
12;0;5;8;5;1;1;0;0;15999;7.0;241;-2450;54;1;8;5;6;0;0;0;0;18449;7.2;255;2450;0
23;0;3;4;4;0;0;0;0;15031;6.8;202;-330;17;1;4;3;5;1;0;1;0;15361;6.6;215;330;1
25;0;6;1;8;1;1;0;0;16129;7.2;210;2279;17;1;1;6;1;0;0;0;0;13850;6.4;205;-2279;0
13;0;5;4;8;0;0;0;0;16059;7.0;216;-1694;22;1;4;5;5;2;1;1;1;17753;7.2;231;1694;0
17;0;8;6;13;0;0;0;0;17731;7.0;256;709;13;1;6;8;5;0;0;0;0;17022;6.8;229;-709;1
12;0;4;12;3;0;0;0;0;15202;6.6;219;-6871;34;1;12;4;11;1;1;0;1;22073;8.0;253;6871;0
12;0;4;4;1;0;0;0;0;15786;7.2;246;987;17;1;4;4;4;1;1;0;0;14799;6.8;200;-987;1
21;1;5;3;11;1;0;1;0;16003;7.0;216;145;16;0;3;5;4;0;0;0;0;15858;7.0;246;-145;1
80;0;2;9;1;0;0;0;0;13867;6.2;206;-3975;17;1;9;2;9;0;0;0;0;17842;7.0;237;3975;0
18;1;5;4;4;1;1;0;0;15792;7.0;228;683;20;0;4;5;6;0;0;0;0;15109;6.6;210;-683;1
18;0;2;5;2;0;0;0;0;14415;6.8;215;-1674;19;1;5;2;6;1;1;0;0;16089;6.8;246;1674;0
13;0;6;3;6;1;1;0;0;16665;7.0;236;1630;14;1;3;6;3;0;0;0;0;15035;6.8;235;-1630;1
17;0;5;5;2;0;0;0;0;15775;6.6;249;-848;19;1;5;5;7;1;1;0;0;16623;6.6;225;848;1
16;1;4;7;5;1;1;0;0;16418;6.8;237;217;16;0;7;4;5;0;0;0;0;16201;6.6;216;-217;0
19;1;12;8;8;0;0;0;0;19525;7.6;242;3224;60;0;8;12;10;0;0;0;0;16301;7.0;181;-3224;0
12;0;4;13;3;0;0;0;0;14349;6.6;159;-6973;19;1;13;4;11;1;1;0;1;21322;7.6;263;6973;0
12;1;6;8;9;0;0;0;0;16480;6.6;226;-1726;18;0;8;6;9;1;0;1;1;18206;6.8;229;1726;0
13;0;8;7;4;2;1;1;0;17683;7.6;237;1289;16;1;7;8;7;0;0;0;0;16394;6.6;208;-1289;1
14;1;8;13;8;1;1;0;0;16797;6.8;200;-3201;55;0;13;8;16;0;0;0;0;19998;7.6;232;3201;0
16;1;5;6;3;1;1;0;0;14616;6.6;183;-1313;14;0;6;5;3;0;0;0;0;15929;7.0;217;1313;0
19;1;11;1;11;0;0;0;0;18622;7.2;245;5269;36;0;1;11;1;0;0;0;0;13353;6.6;189;-5269;1
16;0;4;11;3;0;0;0;0;14689;6.6;195;-5354;15;1;11;4;10;1;1;0;0;20043;7.6;244;5354;0
13;0;10;12;13;1;1;0;0;17842;6.8;194;-1949;15;1;12;10;12;0;0;0;0;19791;7.2;228;1949;0
41;0;2;3;1;1;1;0;0;14756;7.2;237;-1318;17;1;3;2;5;0;0;0;0;16074;6.8;266;1318;1
14;0;12;5;23;1;1;0;0;18494;6.8;212;3098;25;1;5;12;9;0;0;0;0;15396;6.2;188;-3098;1
18;0;2;7;4;1;1;0;0;13870;6.4;202;-2809;20;1;7;2;7;0;0;0;0;16679;6.8;221;2809;0
17;0;3;3;2;1;1;0;0;14409;6.4;212;-108;42;1;3;3;5;1;0;1;0;14517;7.0;200;108;0
15;0;5;11;5;0;0;0;0;15543;6.8;197;-3318;14;1;11;5;8;2;1;1;0;18861;7.6;228;3318;0
84;0;6;14;5;0;0;0;0;15740;6.4;177;-4093;22;1;14;6;16;1;1;0;0;19833;7.2;208;4093;0
63;1;5;7;4;0;0;0;0;15691;6.8;190;-854;17;0;7;5;5;2;1;1;0;16545;7.0;227;854;1
19;1;3;8;4;1;0;1;0;15314;7.0;207;-1891;11;0;8;3;6;0;0;0;0;17205;7.2;226;1891;1
41;1;14;3;15;0;0;0;1;20030;7.2;205;5872;37;0;3;14;5;0;0;0;0;14158;6.0;171;-5872;1
18;1;6;2;5;1;1;0;0;18121;7.4;257;3713;21;0;2;6;1;1;0;1;0;14408;6.6;241;-3713;1
17;1;10;5;12;2;1;1;0;18625;7.2;223;3149;17;0;5;10;4;0;0;0;0;15476;6.8;227;-3149;1
19;1;10;1;7;0;0;0;0;18152;7.2;233;4263;16;0;1;10;2;1;0;1;0;13889;6.6;204;-4263;1
18;1;7;3;10;0;0;0;0;17350;7.2;233;2896;15;0;3;7;6;0;0;0;0;14454;6.4;199;-2896;1
13;1;6;2;7;1;1;0;0;16363;7.0;218;2216;20;0;2;6;2;0;0;0;0;14147;6.6;211;-2216;1
18;1;8;5;5;1;1;0;0;16104;6.8;175;530;15;0;5;8;4;0;0;0;0;15574;6.8;227;-530;1
25;1;6;5;9;1;1;0;0;15401;6.6;195;-729;18;0;5;6;5;0;0;0;0;16130;6.6;191;729;1
9;0;8;1;9;1;1;0;0;19331;7.4;254;5885;15;1;1;8;0;0;0;0;0;13446;6.4;169;-5885;1
16;1;11;6;9;1;1;0;0;17537;7.2;196;2607;11;0;6;11;2;0;0;0;0;14930;7.0;183;-2607;0
20;1;11;6;14;0;0;0;0;18379;7.2;203;1952;17;0;6;11;9;1;1;0;0;16427;6.8;196;-1952;0
18;0;2;7;2;0;0;0;0;14857;6.4;210;-1726;15;1;7;2;17;1;1;0;0;16583;7.2;203;1726;0
13;1;8;6;6;0;0;0;0;17520;7.0;220;996;20;0;6;8;6;1;1;0;0;16524;6.8;221;-996;1
16;0;4;9;4;0;0;0;0;14837;6.6;209;-4715;12;1;9;4;10;2;1;1;1;19552;7.4;239;4715;0
16;0;5;5;8;0;0;0;0;16930;7.2;237;928;20;1;5;5;3;1;1;0;0;16002;7.2;241;-928;0
99;0;7;10;11;0;0;0;0;16332;6.8;196;-1514;15;1;10;7;9;1;1;0;0;17846;6.8;211;1514;0
19;0;5;6;2;0;0;0;0;15807;7.2;231;-281;16;1;6;5;5;0;0;0;0;16088;7.0;230;281;0
16;0;11;10;10;1;1;0;0;18720;7.2;222;-438;37;1;10;11;12;0;0;0;0;19158;7.2;186;438;1
19;0;1;2;1;0;0;0;0;14215;6.6;228;-579;39;1;2;1;1;1;1;0;0;14794;6.8;233;579;0
17;1;13;5;9;0;0;0;0;19124;7.2;244;3579;15;0;5;13;4;1;1;0;0;15545;7.0;191;-3579;1
18;0;3;4;1;0;0;0;0;14352;6.8;222;-1241;15;1;4;3;2;1;0;1;0;15593;6.8;232;1241;0
26;0;5;3;7;0;0;0;0;16784;7.0;252;727;13;1;3;5;2;0;0;0;0;16057;7.2;221;-727;1
15;1;5;7;6;1;1;0;0;16328;6.8;241;-972;15;0;7;5;8;0;0;0;0;17300;7.2;233;972;1
13;0;5;8;3;0;0;0;0;15318;7.0;200;-1086;35;1;8;5;8;2;1;1;0;16404;6.8;194;1086;0
15;1;3;5;5;0;0;0;0;14896;6.8;207;-2200;53;0;5;3;6;2;1;1;0;17096;7.4;235;2200;1
15;1;5;3;6;1;1;0;0;15667;7.0;202;481;17;0;3;5;1;0;0;0;0;15186;6.8;219;-481;1
15;1;13;9;13;1;1;0;1;21908;7.4;227;4612;15;0;9;13;12;0;0;0;0;17296;7.0;195;-4612;1
72;1;6;5;5;1;0;1;0;16372;6.8;234;1506;39;0;5;6;3;1;1;0;0;14866;6.8;200;-1506;0
17;1;7;2;9;1;1;0;0;15993;6.4;188;2090;18;0;2;7;2;0;0;0;0;13903;6.4;209;-2090;1
15;0;5;5;7;0;0;0;0;14469;6.2;136;-2579;14;1;5;5;2;1;0;1;0;17048;7.2;244;2579;0
21;1;5;1;6;1;1;0;0;16956;7.2;259;1723;14;0;1;5;1;1;0;1;0;15233;6.8;262;-1723;1
13;1;7;7;4;1;0;1;0;16699;7.0;212;559;16;0;7;7;7;1;1;0;0;16140;7.2;194;-559;0
25;0;3;8;1;0;0;0;0;14868;6.6;237;-3346;18;1;8;3;9;2;1;1;0;18214;7.2;229;3346;0
16;1;9;11;15;2;1;1;0;18281;7.0;218;785;48;0;11;9;12;0;0;0;0;17496;7.0;184;-785;0
18;0;3;5;4;0;0;0;0;15144;7.4;214;-439;17;1;5;3;6;2;1;1;0;15583;6.6;241;439;0
21;0;4;10;4;0;0;0;0;14135;6.4;182;-4416;16;1;10;4;10;1;1;0;0;18551;7.4;231;4416;0
12;1;3;9;2;0;0;0;0;13808;6.2;169;-4523;18;0;9;3;9;1;1;0;0;18331;7.2;219;4523;0
18;0;4;9;4;1;1;0;0;15137;6.6;206;-3447;17;1;9;4;10;1;0;1;0;18584;7.2;262;3447;0
21;1;7;4;7;1;1;0;0;17247;7.0;223;2145;15;0;4;7;5;0;0;0;0;15102;6.8;231;-2145;1
15;0;5;4;6;0;0;0;0;16485;7.2;247;577;15;1;4;5;5;1;1;0;0;15908;6.8;236;-577;0
21;1;7;12;11;1;0;1;0;16867;6.8;209;-1883;20;0;12;7;13;1;1;0;0;18750;7.0;226;1883;0
37;0;3;9;2;0;0;0;0;14272;6.0;194;-3608;15;1;9;3;4;0;0;0;0;17880;7.2;259;3608;0
73;0;3;9;4;0;0;0;0;14282;6.6;182;-4690;15;1;9;3;11;1;1;0;0;18972;7.4;235;4690;0
19;1;4;3;5;0;0;0;0;16352;6.8;220;1705;17;0;3;4;2;1;1;0;0;14647;7.0;202;-1705;1
13;1;10;3;12;0;0;0;0;17862;7.4;242;2417;15;0;3;10;3;1;1;0;0;15445;7.0;203;-2417;0
20;1;7;4;12;2;1;1;0;16431;6.8;204;617;19;0;4;7;6;0;0;0;0;15814;6.6;236;-617;0
18;1;5;1;5;0;0;0;0;17114;7.4;253;2861;16;0;1;5;1;1;1;0;0;14253;6.8;248;-2861;1
18;0;9;10;11;2;1;1;1;19003;6.6;226;503;19;1;10;9;14;0;0;0;0;18500;6.6;209;-503;1
11;1;6;9;10;0;0;0;0;15451;6.4;188;-1679;24;0;9;6;10;2;1;1;0;17130;7.2;188;1679;0
16;1;9;3;13;1;1;0;0;17941;7.2;205;2361;17;0;3;9;3;0;0;0;0;15580;6.8;249;-2361;0
14;1;12;3;10;1;1;0;0;19537;7.8;246;4932;40;0;3;12;2;0;0;0;0;14605;6.6;212;-4932;1
20;1;7;3;6;0;0;0;0;16863;6.6;232;1310;14;0;3;7;3;1;1;0;0;15553;6.8;227;-1310;1
31;1;3;8;3;1;1;0;0;15315;6.8;213;-2314;14;0;8;3;11;0;0;0;0;17629;7.2;237;2314;0
27;0;5;6;10;1;1;0;0;15853;7.0;204;-153;20;1;6;5;4;0;0;0;0;16006;6.8;241;153;1
16;1;2;6;0;0;0;0;0;14072;6.6;207;-2186;37;0;6;2;7;1;1;0;0;16258;7.0;210;2186;0
43;0;9;12;8;0;0;0;0;17030;6.8;176;-1567;15;1;12;9;15;0;0;0;0;18597;6.2;171;1567;0
38;1;6;8;5;0;0;0;0;15617;6.8;194;-2139;95;0;8;6;10;1;1;0;0;17756;7.4;200;2139;0
17;1;3;1;4;1;1;0;0;15634;6.6;213;487;37;0;1;3;0;1;0;1;0;15147;7.0;242;-487;1
14;0;5;7;2;1;0;1;0;15493;6.8;211;-860;17;1;7;5;10;1;1;0;0;16353;7.0;202;860;1
19;0;5;3;5;1;1;0;0;15959;7.2;244;786;17;1;3;5;5;0;0;0;0;15173;6.8;238;-786;0
14;1;4;10;2;0;0;0;0;15945;7.0;229;-1757;28;0;10;4;8;2;1;1;0;17702;7.2;209;1757;0
39;0;8;9;8;0;0;0;0;17389;7.0;218;-1067;18;1;9;8;9;1;1;0;0;18456;7.4;234;1067;1
17;1;11;4;14;1;1;0;0;17961;7.2;205;3354;13;0;4;11;5;0;0;0;0;14607;6.8;206;-3354;1
14;0;4;3;2;0;0;0;0;15744;7.6;234;419;16;1;3;4;0;1;1;0;0;15325;7.2;263;-419;0
14;0;7;3;10;1;1;0;0;16657;7.0;231;1131;15;1;3;7;3;0;0;0;0;15526;6.6;233;-1131;0
36;1;3;2;3;1;1;0;0;15951;7.0;247;1151;48;0;2;3;1;1;0;1;0;14800;6.8;236;-1151;0
17;0;7;8;8;0;0;0;0;15956;6.8;191;-1206;19;1;8;7;7;1;1;0;0;17162;7.0;243;1206;1
17;0;4;9;4;0;0;0;0;16184;6.8;239;-1620;15;1;9;4;8;0;0;0;0;17804;7.2;218;1620;0
22;0;9;7;7;0;0;0;0;17518;7.2;212;731;13;1;7;9;4;1;1;0;0;16787;7.0;192;-731;1
16;1;6;6;10;0;0;0;0;16992;6.8;227;1182;20;0;6;6;8;0;0;0;0;15810;6.6;203;-1182;1
19;0;3;4;2;0;0;0;0;14317;6.8;224;-2155;20;1;4;3;4;1;0;1;0;16472;7.0;239;2155;0
38;1;3;5;2;0;0;0;0;14935;7.2;220;-792;13;0;5;3;6;0;0;0;0;15727;7.0;221;792;1
15;1;2;3;2;0;0;0;0;14736;6.4;235;-635;17;0;3;2;4;0;0;0;0;15371;7.2;235;635;0
15;1;10;2;12;1;1;0;0;18444;7.0;220;3711;16;0;2;10;2;0;0;0;0;14733;6.4;234;-3711;1
13;1;6;4;6;1;1;0;0;17089;7.2;232;2387;33;0;4;6;3;0;0;0;0;14702;6.6;191;-2387;1
14;1;15;7;16;0;0;0;0;20036;7.2;178;4060;17;0;7;15;8;0;0;0;0;15976;6.4;192;-4060;1
16;1;8;1;11;1;0;1;1;18976;7.2;259;4910;20;0;1;8;0;1;1;0;0;14066;6.6;224;-4910;1
18;1;3;5;4;1;1;0;0;15257;6.6;237;-686;12;0;5;3;8;0;0;0;0;15943;6.8;208;686;1
18;1;5;4;4;0;0;0;0;16510;7.0;239;1066;17;0;4;5;3;0;0;0;0;15444;7.0;231;-1066;0
13;1;8;2;10;0;0;0;0;17754;7.0;239;3880;18;0;2;8;1;0;0;0;0;13874;6.4;204;-3880;1
56;0;6;6;7;0;0;0;0;16339;7.0;205;297;32;1;6;6;7;0;0;0;0;16042;6.4;225;-297;1
14;0;7;9;7;0;0;0;0;17309;6.8;231;334;16;1;9;7;12;1;1;0;0;16975;7.0;191;-334;1
15;1;6;5;3;1;1;0;0;15712;6.8;216;267;19;0;5;6;7;0;0;0;0;15445;6.8;203;-267;1
15;0;7;4;10;1;0;1;0;16008;7.2;210;178;18;1;4;7;5;0;0;0;0;15830;6.6;227;-178;0
16;0;1;2;2;0;0;0;0;13772;6.6;231;-845;22;1;2;1;4;1;1;0;0;14617;7.0;197;845;1
20;0;3;8;3;0;0;0;0;14301;6.6;173;-2482;14;1;8;3;6;1;1;0;0;16783;7.0;230;2482;0
26;1;7;9;9;1;0;1;0;16682;7.0;180;-1370;15;0;9;7;14;1;1;0;0;18052;7.4;221;1370;0
17;1;3;7;3;1;1;0;0;14849;6.8;221;-3736;16;0;7;3;6;1;0;1;1;18585;7.6;232;3736;1
15;0;9;6;8;0;0;0;0;17807;7.4;229;1233;80;1;6;9;5;2;1;1;0;16574;7.4;197;-1233;0
15;1;11;3;11;2;1;1;0;18866;7.6;214;3650;11;0;3;11;4;0;0;0;0;15216;6.8;219;-3650;1
18;1;9;6;6;1;1;0;0;17828;6.8;218;1767;19;0;6;9;7;0;0;0;0;16061;6.8;202;-1767;0
16;1;7;5;7;1;1;0;0;16470;7.0;216;632;14;0;5;7;2;0;0;0;0;15838;7.0;230;-632;1
100;0;8;7;4;0;0;0;0;16865;7.4;212;147;30;1;7;8;3;1;1;0;0;16718;7.0;209;-147;0
14;1;5;8;4;0;0;0;0;15353;7.0;189;-2332;14;0;8;5;5;0;0;0;0;17685;7.6;217;2332;0
12;0;2;6;1;0;0;0;0;14247;6.8;216;-1179;12;1;6;2;3;0;0;0;0;15426;6.8;194;1179;0
43;1;12;7;13;0;0;0;0;18278;6.8;191;2352;17;0;7;12;9;0;0;0;0;15926;6.6;189;-2352;1
13;0;6;7;8;0;0;0;0;16068;7.2;209;-932;15;1;7;6;4;2;1;1;0;17000;7.2;240;932;0
19;1;4;2;3;1;1;0;0;15966;6.8;231;1361;17;0;2;4;1;0;0;0;0;14605;6.6;208;-1361;1
39;0;10;10;12;0;0;0;0;17860;7.0;182;-268;15;1;10;10;16;0;0;0;0;18128;6.8;199;268;1
18;0;9;6;14;0;0;0;0;17517;7.2;228;124;39;1;6;9;7;2;1;1;0;17393;7.4;235;-124;0
40;1;5;6;4;0;0;0;0;15815;6.8;224;-721;12;0;6;5;7;1;1;0;0;16536;7.0;241;721;0
